Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.10      8.67     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92c3)
  0.10      8.68     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92d6)
  0.10      8.69     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9304)
  0.10      8.70     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9341)
  0.10      8.71     0.01                             blake2b_compress (blake2b-ref.c:207 @ 936d)
  0.10      8.72     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93ac)
  0.10      8.73     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93e4)
  0.10      8.74     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9413)
  0.10      8.75     0.01                             blake2b_compress (blake2b-ref.c:207 @ 947b)
  0.10      8.76     0.01                             blake2b_compress (blake2b-ref.c:207 @ 948f)
  0.10      8.77     0.01                             blake2b_compress (blake2b-ref.c:208 @ 94db)
  0.10      8.78     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9599)
  0.10      8.79     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95a3)
  0.10      8.80     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95f7)
  0.10      8.81     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9672)
  0.10      8.82     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9683)
  0.10      8.83     0.01                             blake2b_compress (blake2b-ref.c:208 @ 968d)
  0.10      8.84     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9696)
  0.10      8.85     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96a7)
  0.10      8.86     0.01                             blake2b_compress (blake2b-ref.c:210 @ 98b9)
  0.10      8.87     0.01                             blake2b_compress (blake2b-ref.c:210 @ 98cd)
  0.10      8.88     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99b7)
  0.10      8.89     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99d5)
  0.10      8.90     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a0a)
  0.10      8.91     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a43)
  0.10      8.92     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a56)
  0.10      8.93     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a71)
  0.10      8.94     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ad9)
  0.10      8.95     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b9e)
  0.10      8.96     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bff)
  0.10      8.97     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c44)
  0.10      8.98     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9da5)
  0.10      8.99     0.01                             blake2b_init_param (blake2b-ref.c:94 @ 9ed1)
  0.10      9.00     0.01                             blake2b_update (blake2b-ref.c:235 @ 9d68)
  0.10      9.01     0.01                             rotr64 (blake2-impl.h:155 @ 85a0)
  0.10      9.02     0.01                             rotr64 (blake2-impl.h:155 @ 866b)
  0.10      9.03     0.01                             rotr64 (blake2-impl.h:155 @ 8739)
  0.10      9.04     0.01                             rotr64 (blake2-impl.h:155 @ 87c1)
  0.10      9.05     0.01                             rotr64 (blake2-impl.h:155 @ 87f3)
  0.10      9.06     0.01                             rotr64 (blake2-impl.h:155 @ 8818)
  0.10      9.07     0.01                             rotr64 (blake2-impl.h:155 @ 8889)
  0.10      9.08     0.01                             rotr64 (blake2-impl.h:155 @ 8990)
  0.10      9.09     0.01                             rotr64 (blake2-impl.h:155 @ 89b8)
  0.10      9.10     0.01                             rotr64 (blake2-impl.h:155 @ 89cc)
  0.10      9.11     0.01                             rotr64 (blake2-impl.h:155 @ 8af2)
  0.10      9.12     0.01                             rotr64 (blake2-impl.h:155 @ 8b07)
  0.10      9.13     0.01                             rotr64 (blake2-impl.h:155 @ 8b53)
  0.10      9.14     0.01                             rotr64 (blake2-impl.h:155 @ 8b6d)
  0.10      9.15     0.01                             rotr64 (blake2-impl.h:155 @ 8bbd)
  0.10      9.16     0.01                             rotr64 (blake2-impl.h:155 @ 8bce)
  0.10      9.17     0.01                             rotr64 (blake2-impl.h:155 @ 8c0e)
  0.10      9.18     0.01                             rotr64 (blake2-impl.h:155 @ 8c35)
  0.10      9.19     0.01                             rotr64 (blake2-impl.h:155 @ 8c60)
  0.10      9.20     0.01                             rotr64 (blake2-impl.h:155 @ 8cb1)
  0.10      9.21     0.01                             rotr64 (blake2-impl.h:155 @ 8d15)
  0.10      9.22     0.01                             rotr64 (blake2-impl.h:155 @ 8e12)
  0.10      9.23     0.01                             rotr64 (blake2-impl.h:155 @ 8e6c)
  0.10      9.24     0.01                             rotr64 (blake2-impl.h:155 @ 8f2d)
  0.10      9.25     0.01                             rotr64 (blake2-impl.h:155 @ 8f98)
  0.10      9.26     0.01                             rotr64 (blake2-impl.h:155 @ 9009)
  0.10      9.27     0.01                             rotr64 (blake2-impl.h:155 @ 9045)
  0.10      9.28     0.01                             rotr64 (blake2-impl.h:155 @ 905d)
  0.10      9.29     0.01                             rotr64 (blake2-impl.h:155 @ 9095)
  0.10      9.30     0.01                             rotr64 (blake2-impl.h:155 @ 90ba)
  0.10      9.31     0.01                             rotr64 (blake2-impl.h:155 @ 90ce)
  0.10      9.32     0.01                             rotr64 (blake2-impl.h:155 @ 9131)
  0.10      9.33     0.01                             rotr64 (blake2-impl.h:155 @ 9145)
  0.10      9.34     0.01                             rotr64 (blake2-impl.h:155 @ 9160)
  0.10      9.35     0.01                             rotr64 (blake2-impl.h:155 @ 9287)
  0.10      9.36     0.01                             rotr64 (blake2-impl.h:155 @ 92d3)
  0.10      9.37     0.01                             rotr64 (blake2-impl.h:155 @ 92e3)
  0.10      9.38     0.01                             rotr64 (blake2-impl.h:155 @ 934e)
  0.10      9.39     0.01                             rotr64 (blake2-impl.h:155 @ 93e0)
  0.10      9.40     0.01                             rotr64 (blake2-impl.h:155 @ 94f1)
  0.10      9.41     0.01                             rotr64 (blake2-impl.h:155 @ 9505)
  0.10      9.42     0.01                             rotr64 (blake2-impl.h:155 @ 9647)
  0.10      9.43     0.01                             rotr64 (blake2-impl.h:155 @ 9689)
  0.10      9.44     0.01                             rotr64 (blake2-impl.h:155 @ 96c1)
  0.10      9.45     0.01                             rotr64 (blake2-impl.h:155 @ 9768)
  0.10      9.46     0.01                             rotr64 (blake2-impl.h:155 @ 97f1)
  0.10      9.47     0.01                             rotr64 (blake2-impl.h:155 @ 9862)
  0.10      9.48     0.01                             rotr64 (blake2-impl.h:155 @ 996f)
  0.10      9.49     0.01                             rotr64 (blake2-impl.h:155 @ 99ac)
  0.10      9.50     0.01                             rotr64 (blake2-impl.h:155 @ 9a32)
  0.10      9.51     0.01                             rotr64 (blake2-impl.h:155 @ 9a6d)
  0.10      9.52     0.01                             rotr64 (blake2-impl.h:155 @ 9ab9)
  0.10      9.53     0.01                             rotr64 (blake2-impl.h:155 @ 9ace)
  0.10      9.54     0.01                             rotr64 (blake2-impl.h:155 @ 9b00)
  0.10      9.55     0.01                             rotr64 (blake2-impl.h:155 @ 9b59)
  0.10      9.56     0.01                             rotr64 (blake2-impl.h:155 @ 9b63)
  0.10      9.57     0.01                             rotr64 (blake2-impl.h:155 @ 9c0c)
  0.10      9.58     0.01                             rotr64 (blake2-impl.h:155 @ 9c78)
  0.10      9.59     0.01                             rs_tube_copy (tube.c:183 @ 8454)
  0.05      9.60     0.01     8194   610.29   610.29  rs_infilebuf_fill (buf.c:78 @ 55a0)
  0.05      9.60     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8683)
  0.05      9.61     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86df)
  0.05      9.61     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88a2)
  0.05      9.62     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a59)
  0.05      9.62     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8aec)
  0.05      9.63     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8af6)
  0.05      9.63     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b39)
  0.05      9.64     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b4d)
