Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.13      5.96     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e23)
  0.13      5.97     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e77)
  0.13      5.98     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8ee7)
  0.13      5.99     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f0d)
  0.13      6.00     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9060)
  0.13      6.01     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9099)
  0.13      6.02     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90b1)
  0.13      6.03     0.01                             blake2b_compress (blake2b-ref.c:206 @ 911b)
  0.13      6.04     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9255)
  0.13      6.05     0.01                             blake2b_compress (blake2b-ref.c:206 @ 925b)
  0.13      6.06     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92d6)
  0.13      6.07     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92e7)
  0.13      6.08     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92fb)
  0.13      6.09     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93ac)
  0.13      6.10     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93b9)
  0.13      6.11     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93e4)
  0.13      6.12     0.01                             blake2b_compress (blake2b-ref.c:208 @ 94f9)
  0.13      6.13     0.01                             blake2b_compress (blake2b-ref.c:208 @ 950d)
  0.13      6.14     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9599)
  0.13      6.15     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95f7)
  0.13      6.16     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9636)
  0.13      6.17     0.01                             blake2b_compress (blake2b-ref.c:208 @ 964a)
  0.13      6.18     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9672)
  0.13      6.19     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9696)
  0.13      6.20     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96c4)
  0.13      6.21     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9701)
  0.13      6.22     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9751)
  0.13      6.23     0.01                             blake2b_compress (blake2b-ref.c:209 @ 976c)
