Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.01     53.66     0.01                             blake2b_update (blake2b-ref.c:237 @ 9db7)
  0.01     53.67     0.01                             rotr64 (blake2-impl.h:155 @ 868f)
  0.01     53.67     0.01                             rotr64 (blake2-impl.h:155 @ 877f)
  0.01     53.68     0.01                             rotr64 (blake2-impl.h:155 @ 88ae)
  0.01     53.68     0.01                             rotr64 (blake2-impl.h:155 @ 8a2a)
  0.01     53.69     0.01                             rotr64 (blake2-impl.h:155 @ 8a3e)
  0.01     53.69     0.01                             rotr64 (blake2-impl.h:155 @ 8a6f)
  0.01     53.70     0.01                             rotr64 (blake2-impl.h:155 @ 8b63)
  0.01     53.70     0.01                             rotr64 (blake2-impl.h:155 @ 8d0b)
  0.01     53.71     0.01                             rotr64 (blake2-impl.h:155 @ 8d1f)
  0.01     53.71     0.01                             rotr64 (blake2-impl.h:155 @ 8dee)
  0.01     53.72     0.01                             rotr64 (blake2-impl.h:155 @ 8e1f)
  0.01     53.72     0.01                             rotr64 (blake2-impl.h:155 @ 8f13)
  0.01     53.73     0.01                             rotr64 (blake2-impl.h:155 @ 8f73)
  0.01     53.73     0.01                             rotr64 (blake2-impl.h:155 @ 90ba)
  0.01     53.74     0.01                             rotr64 (blake2-impl.h:155 @ 91be)
  0.01     53.74     0.01                             rotr64 (blake2-impl.h:155 @ 921e)
  0.01     53.75     0.01                             rotr64 (blake2-impl.h:155 @ 925e)
  0.01     53.75     0.01                             rotr64 (blake2-impl.h:155 @ 9287)
  0.01     53.76     0.01                             rotr64 (blake2-impl.h:155 @ 92bf)
  0.01     53.76     0.01                             rotr64 (blake2-impl.h:155 @ 92f7)
  0.01     53.77     0.01                             rotr64 (blake2-impl.h:155 @ 9333)
  0.01     53.77     0.01                             rotr64 (blake2-impl.h:155 @ 934e)
  0.01     53.78     0.01                             rotr64 (blake2-impl.h:155 @ 9373)
  0.01     53.78     0.01                             rotr64 (blake2-impl.h:155 @ 9567)
  0.01     53.79     0.01                             rotr64 (blake2-impl.h:155 @ 95af)
  0.01     53.79     0.01                             rotr64 (blake2-impl.h:155 @ 961e)
  0.01     53.80     0.01                             rotr64 (blake2-impl.h:155 @ 9664)
  0.01     53.80     0.01                             rotr64 (blake2-impl.h:155 @ 96a3)
  0.01     53.81     0.01                             rotr64 (blake2-impl.h:155 @ 96f3)
  0.01     53.81     0.01                             rotr64 (blake2-impl.h:155 @ 979e)
  0.01     53.82     0.01                             rotr64 (blake2-impl.h:155 @ 9893)
  0.01     53.82     0.01                             rotr64 (blake2-impl.h:155 @ 9a32)
  0.01     53.83     0.01                             rotr64 (blake2-impl.h:155 @ 9a53)
  0.01     53.83     0.01                             rs_appendflush (delta.c:309 @ 62c1)
  0.01     53.84     0.01                             rs_block_sig_idx (sumset.c:114 @ 4852)
  0.01     53.84     0.01                             rs_emit_literal_cmd (emit.c:72 @ 63f2)
  0.01     53.85     0.01                             rs_emit_literal_cmd (emit.c:73 @ 63f9)
  0.01     53.85     0.01                             rs_getinput (delta.c:209 @ 62d0)
  0.01     53.86     0.01                             rs_signature_find_match (sumset.c:254 @ 4855)
