Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.13      6.11     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c93)
  0.13      6.12     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cfb)
  0.13      6.13     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d19)
  0.13      6.14     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8df2)
  0.13      6.15     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e77)
  0.13      6.16     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8ef2)
  0.13      6.17     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f03)
  0.13      6.18     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f16)
  0.13      6.19     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f31)
  0.13      6.20     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f92)
  0.13      6.21     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fa3)
  0.13      6.22     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fd7)
  0.13      6.23     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9011)
  0.13      6.24     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9031)
  0.13      6.25     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9049)
  0.13      6.26     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9060)
  0.13      6.27     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9075)
  0.13      6.28     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9139)
  0.13      6.29     0.01                             blake2b_compress (blake2b-ref.c:206 @ 914d)
  0.13      6.30     0.01                             blake2b_compress (blake2b-ref.c:206 @ 91d9)
  0.13      6.31     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9222)
  0.13      6.32     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92b9)
  0.13      6.33     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92e7)
  0.13      6.34     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9341)
  0.13      6.35     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93ac)
  0.13      6.36     0.01                             blake2b_compress (blake2b-ref.c:208 @ 950d)
  0.13      6.37     0.01                             blake2b_compress (blake2b-ref.c:208 @ 956b)
  0.13      6.38     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9586)
  0.13      6.39     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9599)
  0.13      6.40     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96c4)
  0.13      6.41     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9751)
  0.13      6.42     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97a2)
  0.13      6.43     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97c9)
  0.13      6.44     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97f5)
  0.13      6.45     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9819)
  0.13      6.46     0.01                             blake2b_compress (blake2b-ref.c:210 @ 98cd)
  0.13      6.47     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9946)
  0.13      6.48     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9959)
  0.13      6.49     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99d5)
  0.13      6.50     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99ec)
  0.13      6.51     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99f6)
  0.13      6.52     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a4d)
  0.13      6.53     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a7b)
  0.13      6.54     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9acb)
  0.13      6.55     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ad9)
  0.13      6.56     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b08)
  0.13      6.57     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b1a)
  0.13      6.58     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b67)
  0.13      6.59     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b82)
  0.13      6.60     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ba8)
  0.13      6.61     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bc0)
  0.13      6.62     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bed)
  0.13      6.63     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c2f)
  0.13      6.64     0.01                             blake2b_final (blake2b-ref.c:256 @ a0c5)
  0.13      6.65     0.01                             blake2b_final (blake2b-ref.c:262 @ a11b)
  0.13      6.66     0.01                             blake2b_final (blake2b-ref.c:264 @ a12a)
  0.13      6.67     0.01                             blake2b_init (blake2b-ref.c:113 @ 9f00)
  0.13      6.68     0.01                             blake2b_init_key (blake2b-ref.c:124 @ a058)
  0.13      6.69     0.01                             rotr64 (blake2-impl.h:155 @ 86e9)
  0.13      6.70     0.01                             rotr64 (blake2-impl.h:155 @ 87ad)
  0.13      6.71     0.01                             rotr64 (blake2-impl.h:155 @ 8889)
  0.13      6.72     0.01                             rotr64 (blake2-impl.h:155 @ 8915)
  0.13      6.73     0.01                             rotr64 (blake2-impl.h:155 @ 8920)
  0.13      6.74     0.01                             rotr64 (blake2-impl.h:155 @ 894e)
  0.13      6.75     0.01                             rotr64 (blake2-impl.h:155 @ 8990)
  0.13      6.76     0.01                             rotr64 (blake2-impl.h:155 @ 89a4)
  0.13      6.77     0.01                             rotr64 (blake2-impl.h:155 @ 8a2a)
  0.13      6.78     0.01                             rotr64 (blake2-impl.h:155 @ 8aac)
  0.13      6.79     0.01                             rotr64 (blake2-impl.h:155 @ 8ade)
  0.13      6.80     0.01                             rotr64 (blake2-impl.h:155 @ 8b07)
  0.13      6.81     0.01                             rotr64 (blake2-impl.h:155 @ 8b32)
  0.13      6.82     0.01                             rotr64 (blake2-impl.h:155 @ 8bb3)
  0.13      6.83     0.01                             rotr64 (blake2-impl.h:155 @ 8bd8)
  0.13      6.84     0.01                             rotr64 (blake2-impl.h:155 @ 8bf3)
  0.13      6.85     0.01                             rotr64 (blake2-impl.h:155 @ 8c60)
  0.13      6.86     0.01                             rotr64 (blake2-impl.h:155 @ 8cf7)
  0.13      6.87     0.01                             rotr64 (blake2-impl.h:155 @ 8d71)
  0.13      6.88     0.01                             rotr64 (blake2-impl.h:155 @ 8e12)
  0.13      6.89     0.01                             rotr64 (blake2-impl.h:155 @ 8f09)
  0.13      6.90     0.01                             rotr64 (blake2-impl.h:155 @ 8f7d)
  0.13      6.91     0.01                             rotr64 (blake2-impl.h:155 @ 8fb3)
  0.13      6.92     0.01                             rotr64 (blake2-impl.h:155 @ 8fce)
  0.13      6.93     0.01                             rotr64 (blake2-impl.h:155 @ 9009)
  0.13      6.94     0.01                             rotr64 (blake2-impl.h:155 @ 9071)
  0.13      6.95     0.01                             rotr64 (blake2-impl.h:155 @ 90a0)
  0.13      6.96     0.01                             rotr64 (blake2-impl.h:155 @ 90ce)
  0.13      6.97     0.01                             rotr64 (blake2-impl.h:155 @ 90e2)
  0.13      6.98     0.01                             rotr64 (blake2-impl.h:155 @ 9160)
  0.13      6.99     0.01                             rotr64 (blake2-impl.h:155 @ 92c9)
  0.13      7.00     0.01                             rotr64 (blake2-impl.h:155 @ 92d3)
  0.13      7.01     0.01                             rotr64 (blake2-impl.h:155 @ 92ed)
  0.13      7.02     0.01                             rotr64 (blake2-impl.h:155 @ 93b5)
  0.13      7.03     0.01                             rotr64 (blake2-impl.h:155 @ 93d6)
  0.13      7.04     0.01                             rotr64 (blake2-impl.h:155 @ 9567)
  0.13      7.05     0.01                             rotr64 (blake2-impl.h:155 @ 95af)
  0.13      7.06     0.01                             rotr64 (blake2-impl.h:155 @ 95ec)
  0.13      7.07     0.01                             rotr64 (blake2-impl.h:155 @ 9647)
  0.13      7.08     0.01                             rotr64 (blake2-impl.h:155 @ 96ad)
  0.13      7.09     0.01                             rotr64 (blake2-impl.h:155 @ 9815)
  0.13      7.10     0.01                             rotr64 (blake2-impl.h:155 @ 98b1)
  0.13      7.11     0.01                             rotr64 (blake2-impl.h:155 @ 98c5)
  0.13      7.12     0.01                             rotr64 (blake2-impl.h:155 @ 98e0)
  0.13      7.13     0.01                             rotr64 (blake2-impl.h:155 @ 99b3)
  0.13      7.14     0.01                             rotr64 (blake2-impl.h:155 @ 9a77)
  0.13      7.15     0.01                             rotr64 (blake2-impl.h:155 @ 9ac7)
  0.13      7.16     0.01                             rotr64 (blake2-impl.h:155 @ 9b14)
  0.13      7.17     0.01                             rotr64 (blake2-impl.h:155 @ 9b59)
  0.13      7.18     0.01                             rotr64 (blake2-impl.h:155 @ 9b63)
  0.13      7.19     0.01                             rotr64 (blake2-impl.h:155 @ 9be6)
  0.13      7.20     0.01                             rotr64 (blake2-impl.h:155 @ 9c2c)
  0.13      7.21     0.01                             rs_infilebuf_fill (buf.c:78 @ 55ba)
  0.13      7.22     0.01                             rs_job_drive (job.c:161 @ 6980)
  0.13      7.23     0.01                             rs_outfilebuf_drain (buf.c:131 @ 56ab)
  0.13      7.24     0.01                             rs_outfilebuf_drain (buf.c:157 @ 56e0)
  0.13      7.25     0.01                             rs_outfilebuf_drain (buf.c:164 @ 5706)
  0.13      7.26     0.01                             rs_scoop_readahead (scoop.c:177 @ 813c)
  0.13      7.27     0.01                             rs_sig_s_generate (mksum.c:101 @ 73aa)
  0.13      7.28     0.01                             rs_signature_strongsum_kind (sumset.h:117 @ 7411)
  0.13      7.29     0.01                             rs_tube_catchup_write (tube.c:75 @ 82e0)
  0.13      7.30     0.01                             rs_tube_catchup_write (tube.c:78 @ 8304)
  0.06      7.31     0.01  1048576     4.77     4.77  blake2b_init (blake2b-ref.c:99 @ 9ee0)
  0.06      7.31     0.01  1048576     4.77     4.77  blake2b_init_param (blake2b-ref.c:82 @ 9e00)
  0.06      7.32     0.01                             blake2b_compress (blake2b-ref.c:200 @ 85c6)
  0.06      7.32     0.01                             blake2b_compress (blake2b-ref.c:200 @ 85da)
  0.06      7.33     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8683)
  0.06      7.33     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8696)
  0.06      7.34     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86a0)
  0.06      7.34     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86df)
  0.06      7.35     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8796)
  0.06      7.35     0.01                             blake2b_compress (blake2b-ref.c:201 @ 87fa)
  0.06      7.36     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8823)
  0.06      7.36     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8857)
  0.06      7.37     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8924)
  0.06      7.37     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a46)
  0.06      7.38     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8aa2)
  0.06      7.38     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b4d)
  0.06      7.39     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b71)
  0.06      7.39     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8bc1)
  0.06      7.40     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8be3)
  0.06      7.40     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c17)
  0.06      7.41     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c53)
  0.06      7.41     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cdd)
  0.06      7.42     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8deb)
  0.06      7.42     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8eac)
  0.06      7.43     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ef9)
  0.06      7.43     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f81)
