Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.01     52.33     0.01                             rotr64 (blake2-impl.h:155 @ 8e17)
  0.01     52.34     0.01                             rotr64 (blake2-impl.h:155 @ 8ee3)
  0.01     52.34     0.01                             rotr64 (blake2-impl.h:155 @ 8f5e)
  0.01     52.35     0.01                             rotr64 (blake2-impl.h:155 @ 8ffe)
  0.01     52.35     0.01                             rotr64 (blake2-impl.h:155 @ 911e)
  0.01     52.36     0.01                             rotr64 (blake2-impl.h:155 @ 9152)
  0.01     52.36     0.01                             rotr64 (blake2-impl.h:155 @ 9217)
  0.01     52.37     0.01                             rotr64 (blake2-impl.h:155 @ 924f)
  0.01     52.37     0.01                             rotr64 (blake2-impl.h:155 @ 92ce)
  0.01     52.38     0.01                             rotr64 (blake2-impl.h:155 @ 932f)
  0.01     52.38     0.01                             rotr64 (blake2-impl.h:155 @ 93be)
  0.01     52.39     0.01                             rotr64 (blake2-impl.h:155 @ 93cf)
  0.01     52.39     0.01                             rotr64 (blake2-impl.h:155 @ 93e3)
  0.01     52.40     0.01                             rotr64 (blake2-impl.h:155 @ 93fe)
  0.01     52.40     0.01                             rotr64 (blake2-impl.h:155 @ 94de)
  0.01     52.41     0.01                             rotr64 (blake2-impl.h:155 @ 94fb)
  0.01     52.41     0.01                             rotr64 (blake2-impl.h:155 @ 950f)
  0.01     52.42     0.01                             rotr64 (blake2-impl.h:155 @ 95de)
  0.01     52.42     0.01                             rotr64 (blake2-impl.h:155 @ 960f)
  0.01     52.43     0.01                             rotr64 (blake2-impl.h:155 @ 968e)
  0.01     52.43     0.01                             rotr64 (blake2-impl.h:155 @ 96d4)
  0.01     52.44     0.01                             rotr64 (blake2-impl.h:155 @ 96de)
  0.01     52.44     0.01                             rotr64 (blake2-impl.h:155 @ 96ef)
  0.01     52.45     0.01                             rotr64 (blake2-impl.h:155 @ 97a3)
  0.01     52.45     0.01                             rotr64 (blake2-impl.h:155 @ 989e)
  0.01     52.46     0.01                             rotr64 (blake2-impl.h:155 @ 98aa)
  0.01     52.46     0.01                             rotr64 (blake2-impl.h:155 @ 99cf)
  0.01     52.47     0.01                             rotr64 (blake2-impl.h:155 @ 9a0e)
  0.01     52.47     0.01                             rotr64 (blake2-impl.h:155 @ 9a23)
  0.01     52.48     0.01                             rotr64 (blake2-impl.h:155 @ 9a62)
  0.01     52.48     0.01                             rotr64 (blake2-impl.h:155 @ 9a77)
  0.01     52.49     0.01                             rotr64 (blake2-impl.h:155 @ 9aa2)
