Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.06      8.28     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f86)
  0.06      8.28     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8ff1)
  0.06      8.29     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9027)
  0.06      8.29     0.01                             blake2b_compress (blake2b-ref.c:206 @ 925c)
  0.06      8.30     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92e6)
  0.06      8.30     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9333)
  0.06      8.31     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9346)
  0.06      8.31     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9361)
  0.06      8.32     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93b1)
  0.06      8.32     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94c6)
  0.06      8.33     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94e1)
  0.06      8.33     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9509)
  0.06      8.34     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96a6)
  0.06      8.34     0.01                             blake2b_compress (blake2b-ref.c:209 @ 976a)
  0.06      8.35     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9782)
  0.06      8.35     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9894)
  0.06      8.36     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a66)
  0.06      8.36     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9abd)
  0.06      8.37     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b9f)
  0.06      8.37     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bbd)
  0.06      8.38     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bcd)
  0.06      8.38     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c0e)
  0.06      8.39     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c4f)
  0.06      8.39     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9e20)
  0.06      8.40     0.01                             rotr64 (blake2-impl.h:155 @ 8632)
  0.06      8.40     0.01                             rotr64 (blake2-impl.h:155 @ 8646)
  0.06      8.41     0.01                             rotr64 (blake2-impl.h:155 @ 86db)
  0.06      8.41     0.01                             rotr64 (blake2-impl.h:155 @ 872a)
  0.06      8.42     0.01                             rotr64 (blake2-impl.h:155 @ 87d8)
  0.06      8.42     0.01                             rotr64 (blake2-impl.h:155 @ 8803)
  0.06      8.43     0.01                             rotr64 (blake2-impl.h:155 @ 887e)
  0.06      8.43     0.01                             rotr64 (blake2-impl.h:155 @ 89aa)
  0.06      8.44     0.01                             rotr64 (blake2-impl.h:155 @ 8aae)
  0.06      8.44     0.01                             rotr64 (blake2-impl.h:155 @ 8b0e)
  0.06      8.45     0.01                             rotr64 (blake2-impl.h:155 @ 8b23)
  0.06      8.45     0.01                             rotr64 (blake2-impl.h:155 @ 8b4e)
  0.06      8.46     0.01                             rotr64 (blake2-impl.h:155 @ 8c23)
  0.06      8.46     0.01                             rotr64 (blake2-impl.h:155 @ 8c84)
  0.06      8.47     0.01                             rotr64 (blake2-impl.h:155 @ 8cb6)
  0.06      8.47     0.01                             rotr64 (blake2-impl.h:155 @ 8d5e)
  0.06      8.48     0.01                             rotr64 (blake2-impl.h:155 @ 8d67)
