Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.11      7.44     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e89)
  0.11      7.45     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f3a)
  0.11      7.46     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fa1)
  0.11      7.47     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fd9)
  0.11      7.48     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9041)
  0.11      7.49     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90b9)
  0.11      7.50     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90e5)
  0.11      7.51     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9132)
  0.11      7.52     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92cb)
  0.11      7.53     0.01                             blake2b_compress (blake2b-ref.c:206 @ 930b)
  0.11      7.54     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9346)
  0.11      7.55     0.01                             blake2b_compress (blake2b-ref.c:207 @ 936b)
  0.11      7.56     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9399)
  0.11      7.57     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9429)
  0.11      7.58     0.01                             blake2b_compress (blake2b-ref.c:207 @ 943a)
  0.11      7.59     0.01                             blake2b_compress (blake2b-ref.c:208 @ 957d)
  0.11      7.60     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95e2)
  0.11      7.61     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9609)
  0.11      7.62     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9613)
  0.11      7.63     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96e2)
  0.11      7.64     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96fd)
  0.11      7.65     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9706)
  0.11      7.66     0.01                             blake2b_compress (blake2b-ref.c:209 @ 972b)
  0.11      7.67     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9734)
  0.11      7.68     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9771)
  0.11      7.69     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97c1)
  0.11      7.70     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9801)
  0.11      7.71     0.01                             blake2b_compress (blake2b-ref.c:209 @ 982c)
  0.11      7.72     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9865)
  0.11      7.73     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98c6)
  0.11      7.74     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99a2)
  0.11      7.75     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a45)
  0.11      7.76     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9aeb)
  0.11      7.77     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b05)
  0.11      7.78     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b61)
  0.11      7.79     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bf2)
  0.11      7.80     0.01                             blake2b_final (blake2b-ref.c:264 @ a1a9)
  0.11      7.81     0.01                             blake2b_final (blake2b-ref.c:267 @ a1b3)
  0.11      7.82     0.01                             blake2b_final (blake2b-ref.c:270 @ a1db)
  0.11      7.83     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9e19)
  0.11      7.84     0.01                             blake2b_init (blake2b-ref.c:116 @ 9fa5)
  0.11      7.85     0.01                             blake2b_init (blake2b-ref.c:117 @ 9faa)
  0.11      7.86     0.01                             blake2b_update (blake2b-ref.c:237 @ 9e04)
  0.11      7.87     0.01                             blake2b_update (blake2b-ref.c:235 @ 9e2c)
  0.11      7.88     0.01                             blake2b_update (blake2b-ref.c:224 @ a0da)
  0.11      7.89     0.01                             rotr64 (blake2-impl.h:155 @ 8610)
  0.11      7.90     0.01                             rotr64 (blake2-impl.h:155 @ 8813)
  0.11      7.91     0.01                             rotr64 (blake2-impl.h:155 @ 881d)
  0.11      7.92     0.01                             rotr64 (blake2-impl.h:155 @ 8831)
  0.11      7.93     0.01                             rotr64 (blake2-impl.h:155 @ 88be)
  0.11      7.94     0.01                             rotr64 (blake2-impl.h:155 @ 88d8)
  0.11      7.95     0.01                             rotr64 (blake2-impl.h:155 @ 891e)
  0.11      7.96     0.01                             rotr64 (blake2-impl.h:155 @ 8924)
  0.11      7.97     0.01                             rotr64 (blake2-impl.h:155 @ 8935)
  0.11      7.98     0.01                             rotr64 (blake2-impl.h:155 @ 8961)
  0.11      7.99     0.01                             rotr64 (blake2-impl.h:155 @ 89d2)
  0.11      8.00     0.01                             rotr64 (blake2-impl.h:155 @ 8ac2)
  0.11      8.01     0.01                             rotr64 (blake2-impl.h:155 @ 8bd3)
  0.11      8.02     0.01                             rotr64 (blake2-impl.h:155 @ 8c3e)
  0.11      8.03     0.01                             rotr64 (blake2-impl.h:155 @ 8cd0)
  0.11      8.04     0.01                             rotr64 (blake2-impl.h:155 @ 8d09)
  0.11      8.05     0.01                             rotr64 (blake2-impl.h:155 @ 8d42)
  0.11      8.06     0.01                             rotr64 (blake2-impl.h:155 @ 8d67)
  0.11      8.07     0.01                             rotr64 (blake2-impl.h:155 @ 8d8f)
  0.11      8.08     0.01                             rotr64 (blake2-impl.h:155 @ 8d95)
  0.11      8.09     0.01                             rotr64 (blake2-impl.h:155 @ 8dc3)
  0.11      8.10     0.01                             rotr64 (blake2-impl.h:155 @ 8de1)
  0.11      8.11     0.01                             rotr64 (blake2-impl.h:155 @ 8f79)
  0.11      8.12     0.01                             rotr64 (blake2-impl.h:155 @ 8f83)
  0.11      8.13     0.01                             rotr64 (blake2-impl.h:155 @ 8fb1)
