Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.12      7.97     0.01                             rotr64 (blake2-impl.h:155 @ 9941)
  0.12      7.98     0.01                             rotr64 (blake2-impl.h:155 @ 9965)
  0.12      7.99     0.01                             rotr64 (blake2-impl.h:155 @ 9970)
  0.12      8.00     0.01                             rotr64 (blake2-impl.h:155 @ 9a77)
  0.12      8.01     0.01                             rotr64 (blake2-impl.h:155 @ 9aaf)
  0.12      8.02     0.01                             rotr64 (blake2-impl.h:155 @ 9b57)
  0.12      8.03     0.01                             rotr64 (blake2-impl.h:155 @ 9ba3)
  0.12      8.04     0.01                             rotr64 (blake2-impl.h:155 @ 9c09)
  0.12      8.05     0.01                             rotr64 (blake2-impl.h:155 @ 9c50)
  0.12      8.06     0.01                             rotr64 (blake2-impl.h:155 @ 9cf4)
  0.12      8.07     0.01                             rs_calc_strong_sum (checksum.c:65 @ 58b4)
  0.12      8.08     0.01                             rs_job_work (job.c:127 @ 67a8)
  0.12      8.09     0.01                             rs_scoop_total_avail (scoop.c:230 @ 839a)
  0.06      8.09     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8734)
  0.06      8.10     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8863)
  0.06      8.10     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88e6)
  0.06      8.11     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8962)
  0.06      8.11     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a74)
  0.06      8.12     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8aa6)
  0.06      8.12     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8bf2)
  0.06      8.13     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c32)
  0.06      8.13     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c9d)
  0.06      8.14     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cb7)
  0.06      8.14     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8ccb)
  0.06      8.15     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d0a)
  0.06      8.15     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e26)
  0.06      8.16     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f3b)
  0.06      8.16     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ffc)
  0.06      8.17     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90d1)
  0.06      8.17     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90f3)
  0.06      8.18     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90fd)
  0.06      8.18     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93ab)
  0.06      8.19     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93c6)
  0.06      8.19     0.01                             blake2b_compress (blake2b-ref.c:206 @ 941d)
  0.06      8.20     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9426)
  0.06      8.20     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9437)
  0.06      8.21     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94b3)
  0.06      8.21     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95e9)
  0.06      8.22     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95f2)
  0.06      8.22     0.01                             blake2b_compress (blake2b-ref.c:208 @ 962b)
  0.06      8.23     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9786)
  0.06      8.23     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97b7)
  0.06      8.24     0.01                             blake2b_compress (blake2b-ref.c:208 @ 97c9)
  0.06      8.24     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9801)
  0.06      8.25     0.01                             blake2b_compress (blake2b-ref.c:209 @ 984a)
  0.06      8.25     0.01                             blake2b_compress (blake2b-ref.c:209 @ 99a6)
  0.06      8.26     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a7b)
